university_name,program_name,degree,tuition_fee_usd_total,program_duration_year,global_ranking,university_location,url
University of Aberdeen,MBA Finance,MBA,21808.0,1.0,367,"Aberdeen, United Kingdom",https://www.study.eu/university/university-of-aberdeen/mba-finance
New European College,MBA: Finance,MBA,,1.5,10324,"Munich, Germany",https://www.study.eu/university/new-european-college/mba-finance-11876
Wittenborg University of Applied Sciences,MBA: Finance,MBA,20164.0,1.5,N/A,"Apeldoorn, Netherlands",https://www.study.eu/university/wittenborg-university-of-applied-sciences/mba-mba-with-specialisation-in-finance
De Montfort University,MBA for Engineers,MBA,,,715,"Leicester, United Kingdom",https://www.study.eu/university/de-montfort-university/mba-for-engineers
University of Derby,MBA Global,MBA,,,1005,"Derby, United Kingdom",https://www.study.eu/university/university-of-derby/mba-global-19387
University of Aberdeen,MBA (Global),MBA,,2.0,367,United Kingdom – programme delivered online,https://www.study.eu/university/university-of-aberdeen/mba-global
Wittenborg University of Applied Sciences,MBA: Health & Social Care,MBA,20164.0,1.5,N/A,"Apeldoorn, Netherlands",https://www.study.eu/university/wittenborg-university-of-applied-sciences/mba-mba-health-social-care
Wittenborg University of Applied Sciences,MBA: Hospitality,MBA,20164.0,1.5,N/A,"Apeldoorn, Netherlands",https://www.study.eu/university/wittenborg-university-of-applied-sciences/mba-mba-with-specialisation-in-hospitality
Wittenborg University of Applied Sciences,MBA in Applied Artificial Intelligence,MBA,20164.0,1.5,N/A,"Apeldoorn, Netherlands",https://www.study.eu/university/wittenborg-university-of-applied-sciences/mba-mba-in-applied-artificial-intelligence
IU International University of Applied Sciences,MBA in Artificial Intelligence,MBA,,1.5,12260,"Berlin, Germany + 1 more campus",https://www.study.eu/university/iu-international-university-of-applied-sciences/mba-mba-in-artificial-intelligence
PSB Paris School of Business,MBA in Artistic and Cultural Activities Management,MBA,,,7771,"Paris, France",https://www.study.eu/university/psb-paris-school-of-business/mba-in-artistic-and-cultural-activities-management
IU International University of Applied Sciences,MBA in Big Data Management,MBA,,1.5,12260,"Berlin, Germany + 1 more campus",https://www.study.eu/university/iu-international-university-of-applied-sciences/mba-mba-in-big-data-management
University of Bordeaux,MBA in Business Administration and Finance,MBA,,,354,"Bordeaux, France",https://www.study.eu/university/university-of-bordeaux/mba-in-business-administration-and-finance
Wittenborg University of Applied Sciences,MBA in Cyber Security,MBA,20164.0,1.5,N/A,"Apeldoorn, Netherlands",https://www.study.eu/university/wittenborg-university-of-applied-sciences/mba-mba-in-cyber-security
IU International University of Applied Sciences,MBA in Engineering Management,MBA,,1.5,12260,"Berlin, Germany + 1 more campus",https://www.study.eu/university/iu-international-university-of-applied-sciences/mba-mba-in-engineering-management
IU International University of Applied Sciences,MBA in E-Sports Management,MBA,,1.5,12260,"Berlin, Germany + 1 more campus",https://www.study.eu/university/iu-international-university-of-applied-sciences/mba-mba-in-e-sports-management
IU International University of Applied Sciences,MBA in Finance & Accounting,MBA,,1.5,12260,"Berlin, Germany + 1 more campus",https://www.study.eu/university/iu-international-university-of-applied-sciences/mba-mba-in-finance-accounting
IU International University of Applied Sciences,MBA in Healthcare Management,MBA,,1.5,12260,"Berlin, Germany + 1 more campus",https://www.study.eu/university/iu-international-university-of-applied-sciences/mba-mba-in-healthcare-management
IU International University of Applied Sciences,MBA in Human Resource Management,MBA,,1.5,12260,"Berlin, Germany + 1 more campus",https://www.study.eu/university/iu-international-university-of-applied-sciences/mba-mba-in-human-resource-management
Breda University of Applied Sciences,MBA in Imagineering,MBA,,1.0,3180,"Breda, Netherlands",https://www.study.eu/university/breda-university-of-applied-sciences/mba-mba-in-imagineering
IU International University of Applied Sciences,MBA in Innovation and Entrepreneurship,MBA,,1.5,12260,"Berlin, Germany + 1 more campus",https://www.study.eu/university/iu-international-university-of-applied-sciences/mba-mba-in-innovation-and-entrepreneurship
Hotelschool The Hague,MBA in International Hospitality Management,MBA,24375.0,1.0,5790,"The Hague, Netherlands + 1 more campus",https://www.study.eu/university/hotelschool-the-hague/mba-mba-in-international-hospitality-management
ESCP Business School,MBA in International Management,MBA,,1.0,5414,"Warsaw, Poland + 5 more campuses",https://www.study.eu/university/escp-business-school/mba-mba-international-management
IU International University of Applied Sciences,MBA in International Marketing,MBA,,1.5,12260,"Berlin, Germany + 1 more campus",https://www.study.eu/university/iu-international-university-of-applied-sciences/mba-mba-in-international-marketing
IU International University of Applied Sciences,MBA in IT Management,MBA,,1.5,12260,"Berlin, Germany + 1 more campus",https://www.study.eu/university/iu-international-university-of-applied-sciences/mba-mba-in-it-management
PSB Paris School of Business,MBA in Luxury and Fashion Management,MBA,,,7771,"Paris, France",https://www.study.eu/university/psb-paris-school-of-business/mba-in-luxury-and-fashion-management
Beuth University of Applied Sciences Berlin,MBA in Renewables,MBA,,2.5,N/A,Germany – programme delivered online,https://www.study.eu/university/beuth-university-of-applied-sciences-berlin/master-of-business-administration-renewables
IU International University of Applied Sciences,MBA in Salesforce & Sales Management,MBA,,1.5,12260,"Berlin, Germany + 1 more campus",https://www.study.eu/university/iu-international-university-of-applied-sciences/mba-mba-in-salesforce-sales-management
ETH Zurich,MBA in Supply Chain Management,MBA,,,24,"Zurich, Switzerland",https://www.study.eu/university/eth-zurich/mba-in-supply-chain-management
IU International University of Applied Sciences,MBA in Supply Chain Management,MBA,,1.5,12260,"Berlin, Germany + 1 more campus",https://www.study.eu/university/iu-international-university-of-applied-sciences/mba-mba-in-supply-chain-management
Frankfurt School of Finance & Management,MBA International Healthcare Management,MBA,,2.0,3369,"Frankfurt am Main, Germany",https://www.study.eu/university/frankfurt-school-of-finance-management/mba-mba-international-healthcare-management
New European College,MBA: International Management,MBA,,1.5,10324,"Munich, Germany",https://www.study.eu/university/new-european-college/mba-international-management
Wittenborg University of Applied Sciences,MBA: International Management,MBA,20164.0,1.5,N/A,"Apeldoorn, Netherlands",https://www.study.eu/university/wittenborg-university-of-applied-sciences/mba-mba-with-specialisation-in-international-management
Macromedia University of Applied Sciences,MBA Marketing,MBA,22501.0,1.5,3180,"Berlin, Germany + 1 more campus",https://www.study.eu/university/macromedia-university-of-applied-sciences/mba-mba-marketing
The Open University,MBA (Master of Business Administration),MBA,,,N/A,United Kingdom – programme delivered online,https://www.study.eu/university/the-open-university/mba-master-of-business-administration
Macromedia University of Applied Sciences,MBA Master of Business Administration,MBA,22501.0,1.5,3180,"Berlin, Germany + 1 more campus",https://www.study.eu/university/macromedia-university-of-applied-sciences/mba-mba-master-of-business-administration
Wittenborg University of Applied Sciences,MBA: Nursing,MBA,20164.0,1.5,N/A,"Apeldoorn, Netherlands",https://www.study.eu/university/wittenborg-university-of-applied-sciences/mba-mba-with-specialisation-nursing
Robert Gordon University (RGU),MBA Oil and Gas Management,MBA,,1.0,1333,"Aberdeen, United Kingdom",https://www.study.eu/university/robert-gordon-university-rgu/mba-oil-and-gas-management
University of Derby,MBA Professional,MBA,,,1005,"Derby, United Kingdom",https://www.study.eu/university/university-of-derby/mba-professional
Blekinge Institute of Technology,"MBA programme, Part time",Master,,1.0,1954,"Karlskrona, Sweden",https://www.study.eu/university/blekinge-institute-of-technology/mba-programme-part-time
Wittenborg University of Applied Sciences,MBA: Smart Industry,MBA,20164.0,1.5,N/A,"Apeldoorn, Netherlands",https://www.study.eu/university/wittenborg-university-of-applied-sciences/mba-mba-with-specialisation-in-smart-industry
PSB Paris School of Business,MBA specialized in Artistic & Cultural Activities Management,MBA,,,7771,"Paris, France",https://www.study.eu/university/psb-paris-school-of-business/mba-specialized-in-artistic-cultural-activities-management
PSB Paris School of Business,MBA specialized in Luxury & Fashion Management,MBA,,,7771,"Paris, France",https://www.study.eu/university/psb-paris-school-of-business/mba-specialized-in-luxury-fashion-management
Wittenborg University of Applied Sciences,MBA: Sports Business,MBA,20164.0,1.5,N/A,"Apeldoorn, Netherlands",https://www.study.eu/university/wittenborg-university-of-applied-sciences/mba-mba-sports-business
The Open University,MBA (Technology Management),MBA,,,N/A,United Kingdom – programme delivered online,https://www.study.eu/university/the-open-university/mba-technology-management
Middlesex University London,MBA with Integrated Placement (15 months/24 months),MBA,,1.0,873,"London, United Kingdom",https://www.study.eu/university/middlesex-university-london/mba-with-integrated-placement-15-months-24-months
C3S Business School,MBA with Project Management,MBA,,,15932,"Barcelona, Spain",https://www.study.eu/university/c3s-business-school/mba-mba-with-project-management
Wittenborg University of Applied Sciences,MBM: Accounting,MSc,18433.0,1.5,N/A,"Apeldoorn, Netherlands",https://www.study.eu/university/wittenborg-university-of-applied-sciences/msc-mbm-accounting
Wittenborg University of Applied Sciences,MBM: Applied Artificial Intelligence,MSc,18433.0,1.5,N/A,"Apeldoorn, Netherlands",https://www.study.eu/university/wittenborg-university-of-applied-sciences/msc-mbm-with-specialization-in-applied-artificial-intelligen
Wittenborg University of Applied Sciences,MBM: Applied ICT,MSc,18433.0,1.5,N/A,"Apeldoorn, Netherlands",https://www.study.eu/university/wittenborg-university-of-applied-sciences/msc-mbm-applied-ict
Wittenborg University of Applied Sciences,MBM: Clean Tech,MSc,18433.0,1.5,N/A,"Apeldoorn, Netherlands",https://www.study.eu/university/wittenborg-university-of-applied-sciences/msc-mbm-clean-tech
Wittenborg University of Applied Sciences,MBM: Cyber Security,MSc,18433.0,1.5,N/A,"Apeldoorn, Netherlands",https://www.study.eu/university/wittenborg-university-of-applied-sciences/msc-mbm-cyber-security
Wittenborg University of Applied Sciences,MBM: Data Analytics,MSc,18433.0,1.5,N/A,"Apeldoorn, Netherlands",https://www.study.eu/university/wittenborg-university-of-applied-sciences/msc-mbm-with-specialisation-in-data-analytics
Wittenborg University of Applied Sciences,MBM: Digital Marketing & Communication,MSc,18433.0,1.5,N/A,"Apeldoorn, Netherlands",https://www.study.eu/university/wittenborg-university-of-applied-sciences/msc-mbm-digital-marketing-communication
Wittenborg University of Applied Sciences,MBM: Digital Transformation,MSc,18433.0,1.5,N/A,"Apeldoorn, Netherlands",https://www.study.eu/university/wittenborg-university-of-applied-sciences/msc-mbm-digital-transformation
Wittenborg University of Applied Sciences,MBM: Engineering,MSc,18433.0,1.5,N/A,"Apeldoorn, Netherlands",https://www.study.eu/university/wittenborg-university-of-applied-sciences/msc-mbm-engineering
Wittenborg University of Applied Sciences,MBM: Entrepreneurship & Innovation,MSc,18433.0,1.5,N/A,"Apeldoorn, Netherlands",https://www.study.eu/university/wittenborg-university-of-applied-sciences/msc-mbm-entrepreneurship-innovation
Wittenborg University of Applied Sciences,MBM: Finance,MSc,18433.0,1.5,N/A,"Apeldoorn, Netherlands",https://www.study.eu/university/wittenborg-university-of-applied-sciences/msc-mbm-with-specialisation-in-finance
Wittenborg University of Applied Sciences,MBM: Health & Social Care,MSc,18433.0,1.5,N/A,"Apeldoorn, Netherlands",https://www.study.eu/university/wittenborg-university-of-applied-sciences/msc-mbm-health-social-care
Wittenborg University of Applied Sciences,MBM: Hospitality,MSc,18433.0,1.5,N/A,"Apeldoorn, Netherlands",https://www.study.eu/university/wittenborg-university-of-applied-sciences/msc-mbm-with-specialisation-in-hospitality
Wittenborg University of Applied Sciences,MBM: Human Resources,MSc,18433.0,1.5,N/A,"Apeldoorn, Netherlands",https://www.study.eu/university/wittenborg-university-of-applied-sciences/msc-mbm-human-resources
Wittenborg University of Applied Sciences,MBM: Logistics & Trade,MSc,18433.0,1.5,N/A,"Apeldoorn, Netherlands",https://www.study.eu/university/wittenborg-university-of-applied-sciences/msc-mbm-logistics-trade
Wittenborg University of Applied Sciences,MBM: Nursing,MSc,18433.0,1.5,N/A,"Apeldoorn, Netherlands",https://www.study.eu/university/wittenborg-university-of-applied-sciences/msc-mbm-nursing
Wittenborg University of Applied Sciences,MBM: Smart Industry,MSc,18433.0,1.5,N/A,"Apeldoorn, Netherlands",https://www.study.eu/university/wittenborg-university-of-applied-sciences/msc-mbm-smart-industry
Wittenborg University of Applied Sciences,MBM: Sport Business,MSc,18433.0,1.5,N/A,"Apeldoorn, Netherlands",https://www.study.eu/university/wittenborg-university-of-applied-sciences/msc-mbm-with-specialisation-sport-business-23575
Wittenborg University of Applied Sciences,MBM: the Events Industry,MSc,18433.0,1.5,N/A,"Apeldoorn, Netherlands",https://www.study.eu/university/wittenborg-university-of-applied-sciences/msc-mbm-with-specialisation-in-the-events-industry
